Round   0, Devices participated 10, Average loss 0.375, Central accuracy on global test data 29.297, Ensemble accuracy on global test data 34.854, Local accuracy on global train data 19.368, Local accuracy on local train data 92.433
Round 1142, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.045, Ensemble accuracy on global test data 95.234, Local accuracy on global train data 94.951, Local accuracy on local train data 99.883
Round 1143, Devices participated 10, Average loss 0.017, Central accuracy on global test data 97.206, Ensemble accuracy on global test data 95.039, Local accuracy on global train data 93.767, Local accuracy on local train data 99.583
Round 1144, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.005, Ensemble accuracy on global test data 94.795, Local accuracy on global train data 93.877, Local accuracy on local train data 99.967
Round 1145, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.286, Ensemble accuracy on global test data 95.234, Local accuracy on global train data 95.642, Local accuracy on local train data 99.917
Round 1146, Devices participated 10, Average loss 0.011, Central accuracy on global test data 97.095, Ensemble accuracy on global test data 95.117, Local accuracy on global train data 95.103, Local accuracy on local train data 99.767
Round 1147, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.175, Ensemble accuracy on global test data 95.020, Local accuracy on global train data 96.555, Local accuracy on local train data 99.967
Round 1148, Devices participated 10, Average loss 0.006, Central accuracy on global test data 97.446, Ensemble accuracy on global test data 95.059, Local accuracy on global train data 93.804, Local accuracy on local train data 99.817
Round 1149, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.526, Ensemble accuracy on global test data 95.244, Local accuracy on global train data 95.627, Local accuracy on local train data 99.983
Round 1150, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.526, Ensemble accuracy on global test data 94.971, Local accuracy on global train data 94.370, Local accuracy on local train data 99.867
Round 1151, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.456, Ensemble accuracy on global test data 95.029, Local accuracy on global train data 96.189, Local accuracy on local train data 99.967
Round 1152, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.456, Ensemble accuracy on global test data 94.678, Local accuracy on global train data 94.861, Local accuracy on local train data 99.917
Round 1153, Devices participated 10, Average loss 0.008, Central accuracy on global test data 97.406, Ensemble accuracy on global test data 94.678, Local accuracy on global train data 92.961, Local accuracy on local train data 99.833
Round 1154, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.366, Ensemble accuracy on global test data 94.883, Local accuracy on global train data 93.672, Local accuracy on local train data 99.933
Round 1155, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.326, Ensemble accuracy on global test data 94.766, Local accuracy on global train data 94.407, Local accuracy on local train data 99.850
Round 1156, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.266, Ensemble accuracy on global test data 94.717, Local accuracy on global train data 94.644, Local accuracy on local train data 99.867
Round 1157, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.226, Ensemble accuracy on global test data 95.049, Local accuracy on global train data 93.931, Local accuracy on local train data 99.917
Round 1158, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.246, Ensemble accuracy on global test data 95.068, Local accuracy on global train data 95.625, Local accuracy on local train data 99.933
Round 1159, Devices participated 10, Average loss 0.028, Central accuracy on global test data 97.256, Ensemble accuracy on global test data 94.561, Local accuracy on global train data 93.528, Local accuracy on local train data 99.550
Round 1160, Devices participated 10, Average loss 0.018, Central accuracy on global test data 97.316, Ensemble accuracy on global test data 94.990, Local accuracy on global train data 93.518, Local accuracy on local train data 99.633
Round 1161, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.326, Ensemble accuracy on global test data 94.746, Local accuracy on global train data 93.979, Local accuracy on local train data 99.917
Round 1162, Devices participated 10, Average loss 0.055, Central accuracy on global test data 97.216, Ensemble accuracy on global test data 95.117, Local accuracy on global train data 93.149, Local accuracy on local train data 99.000
Round 1163, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.226, Ensemble accuracy on global test data 95.127, Local accuracy on global train data 95.984, Local accuracy on local train data 99.933
Round 1164, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.346, Ensemble accuracy on global test data 95.156, Local accuracy on global train data 95.190, Local accuracy on local train data 99.933
Round 1165, Devices participated 10, Average loss 0.035, Central accuracy on global test data 97.416, Ensemble accuracy on global test data 95.146, Local accuracy on global train data 92.720, Local accuracy on local train data 99.250
Round 1166, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.506, Ensemble accuracy on global test data 95.176, Local accuracy on global train data 95.449, Local accuracy on local train data 99.967
Round 1167, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.326, Ensemble accuracy on global test data 94.668, Local accuracy on global train data 92.402, Local accuracy on local train data 99.883
Round 1168, Devices participated 10, Average loss 0.040, Central accuracy on global test data 97.376, Ensemble accuracy on global test data 94.961, Local accuracy on global train data 92.986, Local accuracy on local train data 99.233
Round 1169, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.356, Ensemble accuracy on global test data 94.971, Local accuracy on global train data 93.774, Local accuracy on local train data 99.867
Round 1170, Devices participated 10, Average loss 0.007, Central accuracy on global test data 97.416, Ensemble accuracy on global test data 95.010, Local accuracy on global train data 94.343, Local accuracy on local train data 99.800
Round 1171, Devices participated 10, Average loss 0.011, Central accuracy on global test data 97.516, Ensemble accuracy on global test data 95.137, Local accuracy on global train data 94.507, Local accuracy on local train data 99.750
Round 1172, Devices participated 10, Average loss 0.026, Central accuracy on global test data 97.506, Ensemble accuracy on global test data 94.922, Local accuracy on global train data 93.311, Local accuracy on local train data 99.583
Round 1173, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.456, Ensemble accuracy on global test data 94.834, Local accuracy on global train data 93.660, Local accuracy on local train data 99.917
Round 1174, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.356, Ensemble accuracy on global test data 95.234, Local accuracy on global train data 93.655, Local accuracy on local train data 99.883
Round 1175, Devices participated 10, Average loss 0.019, Central accuracy on global test data 97.456, Ensemble accuracy on global test data 95.264, Local accuracy on global train data 94.612, Local accuracy on local train data 99.700
Round 1176, Devices participated 10, Average loss 0.007, Central accuracy on global test data 97.456, Ensemble accuracy on global test data 95.215, Local accuracy on global train data 95.081, Local accuracy on local train data 99.783
Round 1177, Devices participated 10, Average loss 0.011, Central accuracy on global test data 97.476, Ensemble accuracy on global test data 94.805, Local accuracy on global train data 93.730, Local accuracy on local train data 99.767
Round 1178, Devices participated 10, Average loss 0.029, Central accuracy on global test data 97.456, Ensemble accuracy on global test data 95.059, Local accuracy on global train data 93.281, Local accuracy on local train data 99.383
Round 1179, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.396, Ensemble accuracy on global test data 95.186, Local accuracy on global train data 93.650, Local accuracy on local train data 99.867
Round 1180, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.466, Ensemble accuracy on global test data 95.059, Local accuracy on global train data 95.378, Local accuracy on local train data 99.917
Round 1181, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.276, Ensemble accuracy on global test data 94.775, Local accuracy on global train data 94.553, Local accuracy on local train data 99.950
Round 1182, Devices participated 10, Average loss 0.009, Central accuracy on global test data 97.196, Ensemble accuracy on global test data 94.893, Local accuracy on global train data 94.309, Local accuracy on local train data 99.817
Round 1183, Devices participated 10, Average loss 0.040, Central accuracy on global test data 97.196, Ensemble accuracy on global test data 94.834, Local accuracy on global train data 92.607, Local accuracy on local train data 99.283
Round 1184, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.015, Ensemble accuracy on global test data 94.795, Local accuracy on global train data 93.611, Local accuracy on local train data 99.900
Round 1185, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.165, Ensemble accuracy on global test data 95.137, Local accuracy on global train data 96.477, Local accuracy on local train data 99.950
Round 1186, Devices participated 10, Average loss 0.011, Central accuracy on global test data 97.246, Ensemble accuracy on global test data 95.195, Local accuracy on global train data 94.839, Local accuracy on local train data 99.783
Round 1187, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.185, Ensemble accuracy on global test data 94.639, Local accuracy on global train data 93.494, Local accuracy on local train data 99.900
Round 1188, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.115, Ensemble accuracy on global test data 95.088, Local accuracy on global train data 95.171, Local accuracy on local train data 99.967
Round 1189, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.286, Ensemble accuracy on global test data 95.068, Local accuracy on global train data 96.196, Local accuracy on local train data 99.933
Round 1190, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.276, Ensemble accuracy on global test data 95.342, Local accuracy on global train data 95.337, Local accuracy on local train data 99.983
Round 1191, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.135, Ensemble accuracy on global test data 94.932, Local accuracy on global train data 95.288, Local accuracy on local train data 99.917
Round 1192, Devices participated 10, Average loss 0.019, Central accuracy on global test data 97.206, Ensemble accuracy on global test data 95.059, Local accuracy on global train data 94.783, Local accuracy on local train data 99.650
Round 1193, Devices participated 10, Average loss 0.006, Central accuracy on global test data 96.975, Ensemble accuracy on global test data 94.736, Local accuracy on global train data 95.867, Local accuracy on local train data 99.867
Round 1194, Devices participated 10, Average loss 0.039, Central accuracy on global test data 97.266, Ensemble accuracy on global test data 95.225, Local accuracy on global train data 93.435, Local accuracy on local train data 99.217
Round 1195, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.406, Ensemble accuracy on global test data 95.254, Local accuracy on global train data 95.007, Local accuracy on local train data 99.917
Round 1196, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.436, Ensemble accuracy on global test data 95.215, Local accuracy on global train data 94.590, Local accuracy on local train data 99.900
Round 1197, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.486, Ensemble accuracy on global test data 95.039, Local accuracy on global train data 96.213, Local accuracy on local train data 99.967
Round 1198, Devices participated 10, Average loss 0.012, Central accuracy on global test data 97.346, Ensemble accuracy on global test data 94.932, Local accuracy on global train data 93.547, Local accuracy on local train data 99.683
Round 1199, Devices participated 10, Average loss 0.016, Central accuracy on global test data 97.226, Ensemble accuracy on global test data 95.127, Local accuracy on global train data 93.657, Local accuracy on local train data 99.600
Round 1200, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.296, Ensemble accuracy on global test data 95.107, Local accuracy on global train data 95.637, Local accuracy on local train data 99.967
Round 1201, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.276, Ensemble accuracy on global test data 94.941, Local accuracy on global train data 94.641, Local accuracy on local train data 99.833
Round 1202, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.316, Ensemble accuracy on global test data 95.225, Local accuracy on global train data 96.882, Local accuracy on local train data 99.900
Round 1203, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.185, Ensemble accuracy on global test data 95.195, Local accuracy on global train data 94.524, Local accuracy on local train data 99.850
Round 1204, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.276, Ensemble accuracy on global test data 95.137, Local accuracy on global train data 94.368, Local accuracy on local train data 99.933
Round 1205, Devices participated 10, Average loss 0.006, Central accuracy on global test data 97.386, Ensemble accuracy on global test data 95.342, Local accuracy on global train data 95.330, Local accuracy on local train data 99.800
Round 1206, Devices participated 10, Average loss 0.049, Central accuracy on global test data 97.476, Ensemble accuracy on global test data 95.234, Local accuracy on global train data 94.546, Local accuracy on local train data 99.400
Round 1207, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.516, Ensemble accuracy on global test data 95.127, Local accuracy on global train data 94.119, Local accuracy on local train data 99.933
Round 1208, Devices participated 10, Average loss 0.014, Central accuracy on global test data 97.476, Ensemble accuracy on global test data 94.912, Local accuracy on global train data 95.054, Local accuracy on local train data 99.650
Round 1209, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.486, Ensemble accuracy on global test data 94.863, Local accuracy on global train data 93.813, Local accuracy on local train data 99.883
Round 1210, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.526, Ensemble accuracy on global test data 95.117, Local accuracy on global train data 94.946, Local accuracy on local train data 99.917
Round 1211, Devices participated 10, Average loss 0.016, Central accuracy on global test data 97.446, Ensemble accuracy on global test data 95.156, Local accuracy on global train data 95.583, Local accuracy on local train data 99.617
Round 1212, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.476, Ensemble accuracy on global test data 95.352, Local accuracy on global train data 93.582, Local accuracy on local train data 99.833
Round 1213, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.416, Ensemble accuracy on global test data 95.107, Local accuracy on global train data 93.757, Local accuracy on local train data 99.850
Round 1214, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.386, Ensemble accuracy on global test data 94.922, Local accuracy on global train data 93.784, Local accuracy on local train data 99.917
Round 1215, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.396, Ensemble accuracy on global test data 94.961, Local accuracy on global train data 95.315, Local accuracy on local train data 99.917
Round 1216, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.466, Ensemble accuracy on global test data 94.922, Local accuracy on global train data 96.123, Local accuracy on local train data 99.950
Round 1217, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.326, Ensemble accuracy on global test data 94.971, Local accuracy on global train data 94.548, Local accuracy on local train data 99.933
Round 1218, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.346, Ensemble accuracy on global test data 95.166, Local accuracy on global train data 96.978, Local accuracy on local train data 99.933
Round 1219, Devices participated 10, Average loss 0.009, Central accuracy on global test data 97.466, Ensemble accuracy on global test data 95.098, Local accuracy on global train data 92.922, Local accuracy on local train data 99.800
Round 1220, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.496, Ensemble accuracy on global test data 95.107, Local accuracy on global train data 95.879, Local accuracy on local train data 99.883
Round 1221, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.606, Ensemble accuracy on global test data 95.127, Local accuracy on global train data 94.341, Local accuracy on local train data 99.933
Round 1222, Devices participated 10, Average loss 0.033, Central accuracy on global test data 97.646, Ensemble accuracy on global test data 95.127, Local accuracy on global train data 94.934, Local accuracy on local train data 99.500
Round 1223, Devices participated 10, Average loss 0.012, Central accuracy on global test data 97.336, Ensemble accuracy on global test data 95.107, Local accuracy on global train data 93.823, Local accuracy on local train data 99.767
Round 1224, Devices participated 10, Average loss 0.011, Central accuracy on global test data 97.496, Ensemble accuracy on global test data 95.215, Local accuracy on global train data 94.983, Local accuracy on local train data 99.733
Round 1225, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.486, Ensemble accuracy on global test data 95.068, Local accuracy on global train data 93.716, Local accuracy on local train data 99.817
Round 1226, Devices participated 10, Average loss 0.051, Central accuracy on global test data 97.216, Ensemble accuracy on global test data 94.941, Local accuracy on global train data 90.862, Local accuracy on local train data 98.983
Round 1227, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.376, Ensemble accuracy on global test data 95.215, Local accuracy on global train data 96.509, Local accuracy on local train data 99.950
Round 1228, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.436, Ensemble accuracy on global test data 95.176, Local accuracy on global train data 95.696, Local accuracy on local train data 99.967
Round 1229, Devices participated 10, Average loss 0.005, Central accuracy on global test data 97.456, Ensemble accuracy on global test data 94.961, Local accuracy on global train data 94.253, Local accuracy on local train data 99.867
Round 1230, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.466, Ensemble accuracy on global test data 95.371, Local accuracy on global train data 94.448, Local accuracy on local train data 99.900
Round 1231, Devices participated 10, Average loss 0.037, Central accuracy on global test data 97.506, Ensemble accuracy on global test data 95.020, Local accuracy on global train data 92.444, Local accuracy on local train data 99.267
Round 1232, Devices participated 10, Average loss 0.010, Central accuracy on global test data 97.506, Ensemble accuracy on global test data 95.117, Local accuracy on global train data 94.639, Local accuracy on local train data 99.717
Round 1233, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.526, Ensemble accuracy on global test data 95.352, Local accuracy on global train data 95.332, Local accuracy on local train data 99.917
Round 1234, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.566, Ensemble accuracy on global test data 95.332, Local accuracy on global train data 95.728, Local accuracy on local train data 99.917
Round 1235, Devices participated 10, Average loss 0.017, Central accuracy on global test data 97.626, Ensemble accuracy on global test data 95.146, Local accuracy on global train data 96.233, Local accuracy on local train data 99.750
Round 1236, Devices participated 10, Average loss 0.007, Central accuracy on global test data 97.646, Ensemble accuracy on global test data 95.039, Local accuracy on global train data 95.156, Local accuracy on local train data 99.833
Round 1237, Devices participated 10, Average loss 0.007, Central accuracy on global test data 97.496, Ensemble accuracy on global test data 95.137, Local accuracy on global train data 95.728, Local accuracy on local train data 99.817
Round 1238, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.546, Ensemble accuracy on global test data 95.303, Local accuracy on global train data 94.495, Local accuracy on local train data 99.967
Round 1239, Devices participated 10, Average loss 0.040, Central accuracy on global test data 97.606, Ensemble accuracy on global test data 94.766, Local accuracy on global train data 92.024, Local accuracy on local train data 99.083
Round 1240, Devices participated 10, Average loss 0.010, Central accuracy on global test data 97.576, Ensemble accuracy on global test data 95.059, Local accuracy on global train data 93.335, Local accuracy on local train data 99.700
Round 1241, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.526, Ensemble accuracy on global test data 95.156, Local accuracy on global train data 95.388, Local accuracy on local train data 99.950
Round 1242, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.566, Ensemble accuracy on global test data 95.068, Local accuracy on global train data 96.111, Local accuracy on local train data 99.933
Round 1243, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.596, Ensemble accuracy on global test data 94.961, Local accuracy on global train data 94.419, Local accuracy on local train data 99.900
Round 1244, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.446, Ensemble accuracy on global test data 95.039, Local accuracy on global train data 96.409, Local accuracy on local train data 99.950
Round 1245, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.516, Ensemble accuracy on global test data 95.039, Local accuracy on global train data 95.542, Local accuracy on local train data 99.950
Round 1246, Devices participated 10, Average loss 0.021, Central accuracy on global test data 97.356, Ensemble accuracy on global test data 95.127, Local accuracy on global train data 94.653, Local accuracy on local train data 99.717
Round 1247, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.466, Ensemble accuracy on global test data 95.264, Local accuracy on global train data 95.093, Local accuracy on local train data 99.950
Round 1248, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.556, Ensemble accuracy on global test data 94.463, Local accuracy on global train data 94.231, Local accuracy on local train data 99.917
Round 1249, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.506, Ensemble accuracy on global test data 95.225, Local accuracy on global train data 95.959, Local accuracy on local train data 99.950
Round 1250, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.566, Ensemble accuracy on global test data 95.127, Local accuracy on global train data 96.482, Local accuracy on local train data 99.983
Round 1251, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.626, Ensemble accuracy on global test data 95.176, Local accuracy on global train data 95.659, Local accuracy on local train data 99.950
Round 1252, Devices participated 10, Average loss 0.027, Central accuracy on global test data 97.486, Ensemble accuracy on global test data 95.156, Local accuracy on global train data 92.908, Local accuracy on local train data 99.417
Round 1253, Devices participated 10, Average loss 0.013, Central accuracy on global test data 97.426, Ensemble accuracy on global test data 94.961, Local accuracy on global train data 95.181, Local accuracy on local train data 99.667
Round 1254, Devices participated 10, Average loss 0.038, Central accuracy on global test data 97.436, Ensemble accuracy on global test data 95.068, Local accuracy on global train data 92.720, Local accuracy on local train data 99.317
Round 1255, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.446, Ensemble accuracy on global test data 95.332, Local accuracy on global train data 95.798, Local accuracy on local train data 99.967
Round 1256, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.486, Ensemble accuracy on global test data 95.234, Local accuracy on global train data 97.119, Local accuracy on local train data 99.967
Round 1257, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.436, Ensemble accuracy on global test data 95.078, Local accuracy on global train data 96.145, Local accuracy on local train data 99.950
Round 1258, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.466, Ensemble accuracy on global test data 95.342, Local accuracy on global train data 94.321, Local accuracy on local train data 99.917
Round 1259, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.496, Ensemble accuracy on global test data 95.107, Local accuracy on global train data 96.707, Local accuracy on local train data 99.950
Round 1260, Devices participated 10, Average loss 0.010, Central accuracy on global test data 97.366, Ensemble accuracy on global test data 95.166, Local accuracy on global train data 93.728, Local accuracy on local train data 99.800
Round 1261, Devices participated 10, Average loss 0.023, Central accuracy on global test data 97.526, Ensemble accuracy on global test data 94.658, Local accuracy on global train data 91.682, Local accuracy on local train data 99.600
Round 1262, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.566, Ensemble accuracy on global test data 95.166, Local accuracy on global train data 95.764, Local accuracy on local train data 99.917
Round 1263, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.486, Ensemble accuracy on global test data 94.854, Local accuracy on global train data 94.949, Local accuracy on local train data 99.917
Round 1264, Devices participated 10, Average loss 0.037, Central accuracy on global test data 97.466, Ensemble accuracy on global test data 95.264, Local accuracy on global train data 93.069, Local accuracy on local train data 99.233
Round 1265, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.456, Ensemble accuracy on global test data 95.176, Local accuracy on global train data 94.644, Local accuracy on local train data 99.950
Round 1266, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.466, Ensemble accuracy on global test data 95.322, Local accuracy on global train data 96.621, Local accuracy on local train data 99.950
Round 1267, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.526, Ensemble accuracy on global test data 95.264, Local accuracy on global train data 96.780, Local accuracy on local train data 99.950
Round 1268, Devices participated 10, Average loss 0.012, Central accuracy on global test data 97.616, Ensemble accuracy on global test data 95.156, Local accuracy on global train data 94.570, Local accuracy on local train data 99.800
Round 1269, Devices participated 10, Average loss 0.007, Central accuracy on global test data 97.516, Ensemble accuracy on global test data 95.205, Local accuracy on global train data 93.738, Local accuracy on local train data 99.817
Round 1270, Devices participated 10, Average loss 0.006, Central accuracy on global test data 97.576, Ensemble accuracy on global test data 95.146, Local accuracy on global train data 93.748, Local accuracy on local train data 99.867
Round 1271, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.506, Ensemble accuracy on global test data 94.932, Local accuracy on global train data 96.968, Local accuracy on local train data 99.983
Round 1272, Devices participated 10, Average loss 0.056, Central accuracy on global test data 97.536, Ensemble accuracy on global test data 95.107, Local accuracy on global train data 93.035, Local accuracy on local train data 99.150
Round 1273, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.576, Ensemble accuracy on global test data 95.098, Local accuracy on global train data 97.188, Local accuracy on local train data 99.967
Round 1274, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.456, Ensemble accuracy on global test data 95.225, Local accuracy on global train data 95.352, Local accuracy on local train data 99.933
Round 1275, Devices participated 10, Average loss 0.009, Central accuracy on global test data 97.566, Ensemble accuracy on global test data 95.039, Local accuracy on global train data 94.319, Local accuracy on local train data 99.733
Round 1276, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.486, Ensemble accuracy on global test data 95.117, Local accuracy on global train data 96.448, Local accuracy on local train data 99.967
Round 1277, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.616, Ensemble accuracy on global test data 95.273, Local accuracy on global train data 95.916, Local accuracy on local train data 100.000
Round 1278, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.616, Ensemble accuracy on global test data 95.225, Local accuracy on global train data 96.484, Local accuracy on local train data 99.967
Round 1279, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.626, Ensemble accuracy on global test data 95.234, Local accuracy on global train data 93.315, Local accuracy on local train data 99.900
Round 1280, Devices participated 10, Average loss 0.017, Central accuracy on global test data 97.646, Ensemble accuracy on global test data 95.215, Local accuracy on global train data 94.741, Local accuracy on local train data 99.550
Round 1281, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.686, Ensemble accuracy on global test data 95.381, Local accuracy on global train data 94.827, Local accuracy on local train data 99.900
Round 1282, Devices participated 10, Average loss 0.006, Central accuracy on global test data 97.716, Ensemble accuracy on global test data 95.176, Local accuracy on global train data 94.402, Local accuracy on local train data 99.833
Round 1283, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.646, Ensemble accuracy on global test data 95.049, Local accuracy on global train data 95.215, Local accuracy on local train data 99.900
Round 1284, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.666, Ensemble accuracy on global test data 95.391, Local accuracy on global train data 95.754, Local accuracy on local train data 99.983
Round 1285, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.586, Ensemble accuracy on global test data 95.303, Local accuracy on global train data 95.229, Local accuracy on local train data 99.917
Round 1286, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.546, Ensemble accuracy on global test data 94.922, Local accuracy on global train data 97.295, Local accuracy on local train data 100.000
Round 1287, Devices participated 10, Average loss 0.013, Central accuracy on global test data 97.576, Ensemble accuracy on global test data 94.990, Local accuracy on global train data 94.519, Local accuracy on local train data 99.633
Round 1288, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.546, Ensemble accuracy on global test data 95.283, Local accuracy on global train data 97.058, Local accuracy on local train data 99.983
Round 1289, Devices participated 10, Average loss 0.039, Central accuracy on global test data 97.686, Ensemble accuracy on global test data 95.332, Local accuracy on global train data 94.255, Local accuracy on local train data 99.467
Round 1290, Devices participated 10, Average loss 0.044, Central accuracy on global test data 97.606, Ensemble accuracy on global test data 95.107, Local accuracy on global train data 93.025, Local accuracy on local train data 99.183
Round 1291, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.646, Ensemble accuracy on global test data 95.117, Local accuracy on global train data 96.150, Local accuracy on local train data 99.883
Round 1292, Devices participated 10, Average loss 0.003, Central accuracy on global test data 97.646, Ensemble accuracy on global test data 95.088, Local accuracy on global train data 95.974, Local accuracy on local train data 99.950
Round 1293, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.626, Ensemble accuracy on global test data 95.332, Local accuracy on global train data 95.967, Local accuracy on local train data 99.950
Round 1294, Devices participated 10, Average loss 0.007, Central accuracy on global test data 97.646, Ensemble accuracy on global test data 95.371, Local accuracy on global train data 94.126, Local accuracy on local train data 99.850
Round 1295, Devices participated 10, Average loss 0.011, Central accuracy on global test data 97.646, Ensemble accuracy on global test data 95.361, Local accuracy on global train data 95.229, Local accuracy on local train data 99.800
Round 1296, Devices participated 10, Average loss 0.029, Central accuracy on global test data 97.606, Ensemble accuracy on global test data 95.332, Local accuracy on global train data 94.841, Local accuracy on local train data 99.600
Round 1297, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.546, Ensemble accuracy on global test data 95.283, Local accuracy on global train data 94.497, Local accuracy on local train data 99.900
Round 1298, Devices participated 10, Average loss 0.004, Central accuracy on global test data 97.536, Ensemble accuracy on global test data 95.371, Local accuracy on global train data 95.166, Local accuracy on local train data 99.900
Round 1299, Devices participated 10, Average loss 0.018, Central accuracy on global test data 97.586, Ensemble accuracy on global test data 95.000, Local accuracy on global train data 94.031, Local accuracy on local train data 99.717
Round 1300, Devices participated 10, Average loss 0.002, Central accuracy on global test data 97.536, Ensemble accuracy on global test data 95.039, Local accuracy on global train data 96.592, Local accuracy on local train data 99.983
Round 1301, Devices participated 10, Average loss 0.051, Central accuracy on global test data 97.566, Ensemble accuracy on global test data 95.225, Local accuracy on global train data 93.298, Local accuracy on local train data 99.283
Round 1302, Devices participated 10, Average loss 0.008, Central accuracy on global test data 97.666, Ensemble accuracy on global test data 95.400, Local accuracy on global train data 95.308, Local accuracy on local train data 99.833
